	NDD	OmicsLayer	Gene	MeanRegDir	count
12679	AD	DEG	TLE4	0.2727272727272727	11.0
12680	AD	DEG	TLE5	0.0	2.0
12681	AD	DEG	TLE6	0.3333333333333333	3.0
12682	AD	DEG	TLK1	-0.4285714285714285	7.0
12683	AD	DEG	TLK2	0.1428571428571428	7.0
12684	AD	DEG	TLL1	-0.6	5.0
12685	AD	DEG	TLL2	-0.1428571428571428	7.0
12686	AD	DEG	TLN1	0.75	8.0
12687	AD	DEG	TLN2	-0.5	8.0
12688	AD	DEG	TLR1	0.5	4.0
12689	AD	DEG	TLR2	1.0	7.0
12690	AD	DEG	TLR3	-0.3333333333333333	3.0
12691	AD	DEG	TLR4	0.7142857142857143	7.0
12692	AD	DEG	TLR5	0.8181818181818182	11.0
12693	AD	DEG	TLR6	1.0	2.0
12694	AD	DEG	TLR8	1.0	2.0
12695	AD	DEG	TM2D1	-0.1428571428571428	7.0
12696	AD	DEG	TM2D2	-0.8	10.0
12697	AD	DEG	TM2D3	0.0	10.0
12698	AD	DEG	TM4SF1	1.0	6.0
12699	AD	DEG	TM4SF18	1.0	5.0
12700	AD	DEG	TM4SF5	-0.3333333333333333	3.0
12701	AD	DEG	TM6SF1	0.0	4.0
12702	AD	DEG	TM6SF2	-1.0	3.0
12703	AD	DEG	TM7SF2	-0.3333333333333333	12.0
12704	AD	DEG	TM7SF3	-0.2	5.0
12705	AD	DEG	TM9SF1	0.0	2.0
12706	AD	DEG	TM9SF2	-1.0	7.0
12707	AD	DEG	TM9SF3	0.0	4.0
12708	AD	DEG	TM9SF4	0.0	8.0
12709	AD	DEG	TMA16	-0.4285714285714285	7.0
12710	AD	DEG	TMA7	0.3333333333333333	3.0
12711	AD	DEG	TMBIM1	1.0	6.0
12712	AD	DEG	TMBIM4	0.25	8.0
12713	AD	DEG	TMBIM6	-0.4	10.0
12714	AD	DEG	TMC1	0.0	2.0
12715	AD	DEG	TMC2	1.0	3.0
12716	AD	DEG	TMC4	1.0	4.0
12717	AD	DEG	TMC5	-1.0	2.0
12718	AD	DEG	TMC6	0.6	5.0
12719	AD	DEG	TMC7	0.3333333333333333	3.0
12720	AD	DEG	TMC8	1.0	9.0
12721	AD	DEG	TMCC1	0.75	8.0
12722	AD	DEG	TMCC2	0.5	4.0
12723	AD	DEG	TMCC3	1.0	5.0
12724	AD	DEG	TMCO1	0.0	6.0
12725	AD	DEG	TMCO2	1.0	2.0
12726	AD	DEG	TMCO3	0.5	4.0
12727	AD	DEG	TMCO4	1.0	4.0
12728	AD	DEG	TMCO6	-0.3333333333333333	3.0
12729	AD	DEG	TMED1	1.0	4.0
12730	AD	DEG	TMED10	-0.4285714285714285	7.0
12731	AD	DEG	TMED2	-1.0	3.0
12732	AD	DEG	TMED3	-0.75	8.0
12733	AD	DEG	TMED4	0.1428571428571428	7.0
12734	AD	DEG	TMED5	-0.5	4.0
12735	AD	DEG	TMED7	-0.3333333333333333	3.0
12736	AD	DEG	TMED8	0.3333333333333333	6.0
12737	AD	DEG	TMED9	0.5	4.0
12738	AD	DEG	TMEFF2	-0.75	8.0
12739	AD	DEG	TMEM101	-0.3333333333333333	3.0
12740	AD	DEG	TMEM104	1.0	6.0
12741	AD	DEG	TMEM106A	0.0	2.0
12742	AD	DEG	TMEM106B	-1.0	3.0
12743	AD	DEG	TMEM106C	0.0	2.0
12744	AD	DEG	TMEM107	-0.6666666666666666	6.0
12745	AD	DEG	TMEM108	1.0	2.0
12746	AD	DEG	TMEM109	-0.2	5.0
12747	AD	DEG	TMEM11	0.2	5.0
12748	AD	DEG	TMEM115	0.0	4.0
12749	AD	DEG	TMEM116	0.0	4.0
12750	AD	DEG	TMEM117	-0.3333333333333333	3.0
12751	AD	DEG	TMEM119	0.5	4.0
12752	AD	DEG	TMEM120A	-0.6666666666666666	6.0
12753	AD	DEG	TMEM120B	-0.3333333333333333	3.0
12754	AD	DEG	TMEM121	-0.7142857142857143	7.0
12755	AD	DEG	TMEM121B	-1.0	8.0
12756	AD	DEG	TMEM123	0.6	10.0
12757	AD	DEG	TMEM125	0.3333333333333333	3.0
12758	AD	DEG	TMEM126A	-0.5555555555555556	9.0
12759	AD	DEG	TMEM126B	-0.3333333333333333	6.0
12760	AD	DEG	TMEM127	-0.1428571428571428	7.0
12761	AD	DEG	TMEM128	-0.6	5.0
12762	AD	DEG	TMEM129	0.3333333333333333	6.0
12763	AD	DEG	TMEM130	-0.75	8.0
12764	AD	DEG	TMEM131	0.0	4.0
12765	AD	DEG	TMEM132A	0.2	5.0
12766	AD	DEG	TMEM132B	-0.2	10.0
12767	AD	DEG	TMEM132C	-1.0	2.0
12768	AD	DEG	TMEM132D	-1.0	7.0
12769	AD	DEG	TMEM134	1.0	3.0
12770	AD	DEG	TMEM135	-1.0	6.0
12771	AD	DEG	TMEM138	-0.2	5.0
12772	AD	DEG	TMEM140	0.5	4.0
12773	AD	DEG	TMEM141	-1.0	3.0
12774	AD	DEG	TMEM143	1.0	3.0
12775	AD	DEG	TMEM144	0.2	5.0
12776	AD	DEG	TMEM145	0.3333333333333333	3.0
12777	AD	DEG	TMEM147	0.0	6.0
12778	AD	DEG	TMEM14A	-0.5555555555555556	9.0
12779	AD	DEG	TMEM14B	-1.0	7.0
12780	AD	DEG	TMEM14C	-0.2	5.0
12781	AD	DEG	TMEM150A	1.0	3.0
12782	AD	DEG	TMEM150C	-0.1111111111111111	9.0
12783	AD	DEG	TMEM151A	-0.6666666666666666	6.0
12784	AD	DEG	TMEM151B	-1.0	4.0
12785	AD	DEG	TMEM154	1.0	3.0
12786	AD	DEG	TMEM156	1.0	2.0
12787	AD	DEG	TMEM158	-0.4285714285714285	7.0
12788	AD	DEG	TMEM160	-0.5555555555555556	9.0
12789	AD	DEG	TMEM161A	0.5	4.0
12790	AD	DEG	TMEM161B	-0.6666666666666666	6.0
12791	AD	DEG	TMEM163	-0.7142857142857143	7.0
12792	AD	DEG	TMEM164	1.0	9.0
12793	AD	DEG	TMEM165	0.6666666666666666	6.0
12794	AD	DEG	TMEM167A	-0.2	5.0
12795	AD	DEG	TMEM167B	-0.6	5.0
12796	AD	DEG	TMEM168	0.0	6.0
12797	AD	DEG	TMEM169	-1.0	5.0
12798	AD	DEG	TMEM17	-0.6666666666666666	6.0
12799	AD	DEG	TMEM170A	1.0	7.0
12800	AD	DEG	TMEM170B	0.3333333333333333	3.0
12801	AD	DEG	TMEM171	0.0	2.0
12802	AD	DEG	TMEM174	1.0	2.0
12803	AD	DEG	TMEM175	0.5	4.0
12804	AD	DEG	TMEM176A	1.0	8.0
12805	AD	DEG	TMEM176B	1.0	4.0
12806	AD	DEG	TMEM177	-0.5	8.0
12807	AD	DEG	TMEM178A	-0.3333333333333333	6.0
12808	AD	DEG	TMEM178B	-0.3333333333333333	9.0
12809	AD	DEG	TMEM179	1.0	2.0
12810	AD	DEG	TMEM179B	1.0	2.0
12811	AD	DEG	TMEM18	-0.6666666666666666	6.0
12812	AD	DEG	TMEM181	0.0	6.0
12813	AD	DEG	TMEM182	-1.0	5.0
12814	AD	DEG	TMEM183A	-1.0	4.0
12815	AD	DEG	TMEM184A	1.0	2.0
12816	AD	DEG	TMEM184B	0.7142857142857143	7.0
12817	AD	DEG	TMEM184C	-0.2	5.0
12818	AD	DEG	TMEM185A	0.3333333333333333	3.0
12819	AD	DEG	TMEM185B	0.5	4.0
12820	AD	DEG	TMEM186	-0.3333333333333333	6.0
12821	AD	DEG	TMEM187	0.0	2.0
12822	AD	DEG	TMEM19	-1.0	4.0
12823	AD	DEG	TMEM192	0.0	4.0
12824	AD	DEG	TMEM196	0.3333333333333333	3.0
12825	AD	DEG	TMEM198	-0.5	8.0
12826	AD	DEG	TMEM199	0.0	4.0
12827	AD	DEG	TMEM200A	-0.3333333333333333	6.0
12828	AD	DEG	TMEM200C	0.0	2.0
12829	AD	DEG	TMEM201	0.3333333333333333	3.0
12830	AD	DEG	TMEM203	1.0	2.0
12831	AD	DEG	TMEM205	-0.7142857142857143	7.0
12832	AD	DEG	TMEM208	-0.6	10.0
12833	AD	DEG	TMEM209	-0.75	8.0
12834	AD	DEG	LHFPL7	0.0	2.0
12835	AD	DEG	TMEM212	1.0	6.0
12836	AD	DEG	TMEM214	0.0	6.0
12837	AD	DEG	TMEM216	0.7142857142857143	7.0
12838	AD	DEG	TMEM217	1.0	3.0
12839	AD	DEG	TMEM218	-0.5	4.0
12840	AD	DEG	TMEM219	0.5	4.0
12841	AD	DEG	TMEM220	0.6666666666666666	6.0
12842	AD	DEG	TMEM221	0.0	2.0
12843	AD	DEG	TMEM222	-0.5	4.0
12844	AD	DEG	TMEM223	0.0	6.0
12845	AD	DEG	TMEM229A	-1.0	2.0
12846	AD	DEG	TMEM229B	-1.0	4.0
12847	AD	DEG	TMEM230	0.0	4.0
12848	AD	DEG	TMEM231	-0.6666666666666666	6.0
12849	AD	DEG	TMEM232	-1.0	4.0
12850	AD	DEG	TMEM234	0.0	2.0
12851	AD	DEG	TMEM235	0.3333333333333333	3.0
12852	AD	DEG	TMEM237	-0.3333333333333333	6.0
12853	AD	DEG	TMEM241	1.0	6.0
12854	AD	DEG	TMEM242	-0.4285714285714285	7.0
12855	AD	DEG	TMEM243	0.2	5.0
12856	AD	DEG	TMEM245	-0.3333333333333333	6.0
12857	AD	DEG	TMEM248	-0.3333333333333333	6.0
12858	AD	DEG	TMEM25	-0.7777777777777778	9.0
12859	AD	DEG	TMEM250	0.0	2.0
12860	AD	DEG	TMEM254	0.5	4.0
12861	AD	DEG	TMEM255A	0.3333333333333333	3.0
12862	AD	DEG	TMEM255B	0.0	2.0
12863	AD	DEG	TMEM256	-1.0	2.0
12864	AD	DEG	TMEM258	0.0	4.0
12865	AD	DEG	TMEM259	-0.6666666666666666	6.0
12866	AD	DEG	TMEM26	-1.0	2.0
12867	AD	DEG	TMEM260	-0.6	5.0
12868	AD	DEG	TMEM263	-0.6	5.0
12869	AD	DEG	TMEM266	0.3333333333333333	3.0
12870	AD	DEG	TMEM267	-1.0	5.0
12871	AD	DEG	TMEM268	-1.0	3.0
12872	AD	DEG	TMEM273	1.0	2.0
12873	AD	DEG	TMEM30A	0.2	5.0
12874	AD	DEG	TMEM30B	-1.0	2.0
12875	AD	DEG	TMEM31	1.0	3.0
12876	AD	DEG	TMEM33	-0.3333333333333333	6.0
12877	AD	DEG	TMEM35A	-0.5	4.0
12878	AD	DEG	TMEM37	0.3333333333333333	3.0
12879	AD	DEG	TMEM38A	-0.8	10.0
12880	AD	DEG	TMEM38B	-0.2	5.0
12881	AD	DEG	TMEM39A	0.6666666666666666	6.0
12882	AD	DEG	TMEM39B	-0.5	4.0
12883	AD	DEG	TMEM40	-1.0	2.0
12884	AD	DEG	TMEM41A	0.2	5.0
12885	AD	DEG	TMEM41B	-0.2	5.0
12886	AD	DEG	TMEM42	-0.3333333333333333	3.0
12887	AD	DEG	TMEM43	0.2	5.0
12888	AD	DEG	TMEM44	1.0	3.0
12889	AD	DEG	TMEM45A	0.0	4.0
12890	AD	DEG	TMEM45B	1.0	2.0
12891	AD	DEG	TMEM47	0.7142857142857143	7.0
12892	AD	DEG	TMEM50A	-0.6	5.0
12893	AD	DEG	TMEM50B	0.2	5.0
12894	AD	DEG	TMEM51	0.0	4.0
12895	AD	DEG	TMEM53	0.3333333333333333	3.0
12896	AD	DEG	TMEM54	0.3333333333333333	3.0
12897	AD	DEG	TMEM59	-0.5	8.0
12898	AD	DEG	TMEM59L	-0.6363636363636364	11.0
12899	AD	DEG	TMEM60	-0.5	4.0
12900	AD	DEG	TMEM62	0.0	2.0
12901	AD	DEG	TMEM63B	0.5	4.0
12902	AD	DEG	TMEM63C	-0.5	4.0
12903	AD	DEG	TMEM64	-1.0	4.0
12904	AD	DEG	TMEM65	-0.3333333333333333	6.0
12905	AD	DEG	TMEM67	-0.2	5.0
12906	AD	DEG	TMEM68	-0.2	5.0
12907	AD	DEG	TMEM69	0.0	6.0
12908	AD	DEG	TMEM70	-0.6666666666666666	6.0
12909	AD	DEG	TMEM71	0.5	4.0
12910	AD	DEG	TMEM72	1.0	2.0
12911	AD	DEG	TMEM74	1.0	2.0
12912	AD	DEG	TMEM74B	-0.3333333333333333	3.0
12913	AD	DEG	TMEM79	0.5	4.0
12914	AD	DEG	TMEM80	0.5	4.0
12915	AD	DEG	TMEM81	0.0	2.0
12916	AD	DEG	TMEM86B	0.5	4.0
12917	AD	DEG	TMEM87A	0.2	5.0
12918	AD	DEG	TMEM87B	0.3333333333333333	3.0
12919	AD	DEG	TMEM8B	-0.3333333333333333	3.0
12920	AD	DEG	TMEM9	-0.7142857142857143	7.0
12921	AD	DEG	TMEM91	0.3333333333333333	3.0
12922	AD	DEG	TMEM94	-1.0	2.0
12923	AD	DEG	TMEM95	1.0	2.0
12924	AD	DEG	TMEM97	-0.3333333333333333	6.0
12925	AD	DEG	TMEM98	0.3333333333333333	3.0
12926	AD	DEG	TMEM9B	-0.2	5.0
12927	AD	DEG	TMF1	0.5	4.0
12928	AD	DEG	TMIE	0.2	5.0
12929	AD	DEG	TMIGD2	1.0	5.0
12930	AD	DEG	TMIGD3	1.0	2.0
12931	AD	DEG	TMLHE	0.0	2.0
12932	AD	DEG	TMOD1	-0.1428571428571428	7.0
12933	AD	DEG	TMOD2	0.3333333333333333	6.0
12934	AD	DEG	TMOD3	1.0	6.0
12935	AD	DEG	TMPO	-0.5	4.0
12936	AD	DEG	TMPRSS11A	1.0	2.0
12937	AD	DEG	TMPRSS11D	1.0	3.0
12938	AD	DEG	TMPRSS11F	1.0	2.0
12939	AD	DEG	TMPRSS13	1.0	2.0
12940	AD	DEG	TMPRSS15	-1.0	2.0
12941	AD	DEG	TMPRSS2	-0.3333333333333333	3.0
12942	AD	DEG	TMPRSS3	0.0	4.0
12943	AD	DEG	TMPRSS5	1.0	8.0
12944	AD	DEG	TMPRSS9	1.0	2.0
12945	AD	DEG	TMSB10	-0.5	8.0
12946	AD	DEG	TMSB15B	-1.0	2.0
12947	AD	DEG	TMSB4X	1.0	2.0
12948	AD	DEG	TMTC1	0.3333333333333333	3.0
12949	AD	DEG	TMTC2	1.0	6.0
12950	AD	DEG	TMTC3	-1.0	2.0
12951	AD	DEG	TMTC4	-0.3333333333333333	6.0
12952	AD	DEG	TMUB1	0.3333333333333333	3.0
12953	AD	DEG	TMUB2	0.3333333333333333	3.0
12954	AD	DEG	TMX1	0.6666666666666666	6.0
12955	AD	DEG	TMX2	-1.0	4.0
12956	AD	DEG	TMX3	-0.5	4.0
12957	AD	DEG	TMX4	-0.5	8.0
12958	AD	DEG	TNC	0.3333333333333333	6.0
12959	AD	DEG	TNF	0.0	2.0
12960	AD	DEG	TNFAIP1	0.1111111111111111	9.0
12961	AD	DEG	TNFAIP2	0.5	4.0
12962	AD	DEG	TNFAIP3	1.0	10.0
12963	AD	DEG	TNFAIP6	1.0	5.0
12964	AD	DEG	TNFAIP8	0.2	5.0
12965	AD	DEG	TNFAIP8L1	-0.6666666666666666	6.0
12966	AD	DEG	TNFAIP8L2	1.0	2.0
12967	AD	DEG	TNFAIP8L3	0.5	4.0
12968	AD	DEG	TNFRSF10A	0.75	8.0
12969	AD	DEG	TNFRSF10B	0.8181818181818182	11.0
12970	AD	DEG	TNFRSF10C	0.3333333333333333	3.0
12971	AD	DEG	TNFRSF10D	1.0	6.0
12972	AD	DEG	TNFRSF11A	0.0	4.0
12973	AD	DEG	TNFRSF11B	1.0	5.0
12974	AD	DEG	TNFRSF12A	0.5	4.0
12975	AD	DEG	TNFRSF13B	0.3333333333333333	3.0
12976	AD	DEG	TNFRSF13C	1.0	3.0
12977	AD	DEG	TNFRSF14	0.6666666666666666	6.0
12978	AD	DEG	TNFRSF18	0.3333333333333333	3.0
12979	AD	DEG	TNFRSF19	0.0	2.0
12980	AD	DEG	TNFRSF1A	0.3333333333333333	9.0
12981	AD	DEG	TNFRSF1B	1.0	10.0
12982	AD	DEG	TNFRSF21	-0.5555555555555556	9.0
12983	AD	DEG	TNFRSF25	0.0	4.0
12984	AD	DEG	TNFRSF4	0.0	2.0
12985	AD	DEG	TNFRSF8	0.0	2.0
12986	AD	DEG	TNFSF10	0.3333333333333333	3.0
12987	AD	DEG	TNFSF11	1.0	2.0
12988	AD	DEG	TNFSF13B	0.25	8.0
12989	AD	DEG	TNFSF14	0.0	2.0
12990	AD	DEG	TNFSF18	1.0	2.0
12991	AD	DEG	TNFSF9	-0.5	4.0
12992	AD	DEG	TNIK	0.7777777777777778	9.0
12993	AD	DEG	TNIP1	0.3333333333333333	6.0
12994	AD	DEG	TNIP2	1.0	3.0
12995	AD	DEG	TNK1	1.0	2.0
12996	AD	DEG	TNK2	0.4285714285714285	7.0
12997	AD	DEG	TNKS	-0.6666666666666666	6.0
12998	AD	DEG	TNKS1BP1	0.3333333333333333	3.0
12999	AD	DEG	TNKS2	0.0	4.0
13000	AD	DEG	TNN	1.0	2.0
13001	AD	DEG	TNNC1	-1.0	2.0
13002	AD	DEG	TNNC2	-1.0	2.0
13003	AD	DEG	TNNI1	0.0	2.0
13004	AD	DEG	TNNI2	0.0	2.0
13005	AD	DEG	TNNI3	1.0	2.0
13006	AD	DEG	TNNI3K	1.0	2.0
13007	AD	DEG	TNNT1	0.2	5.0
13008	AD	DEG	TNPO1	0.8571428571428571	14.0
13009	AD	DEG	TNPO2	0.4285714285714285	7.0
13010	AD	DEG	TNPO3	0.5	4.0
13011	AD	DEG	TNR	-0.6666666666666666	6.0
13012	AD	DEG	TNRC18	0.3333333333333333	6.0
13013	AD	DEG	TNRC6A	0.3333333333333333	6.0
13014	AD	DEG	TNRC6B	0.6666666666666666	6.0
13015	AD	DEG	TNRC6C	-0.5	4.0
13016	AD	DEG	TNS1	1.0	13.0
13017	AD	DEG	TNS2	0.7142857142857143	7.0
13018	AD	DEG	TNS3	1.0	7.0
13019	AD	DEG	TNXB	0.2	5.0
13020	AD	DEG	TOB1	0.5	12.0
13021	AD	DEG	TOB2	0.5555555555555556	9.0
13022	AD	DEG	TOE1	0.2	5.0
13023	AD	DEG	TOGARAM1	-1.0	2.0
13024	AD	DEG	TOGARAM2	1.0	3.0
13025	AD	DEG	TOLLIP	-1.0	8.0
13026	AD	DEG	TOM1	-1.0	5.0
13027	AD	DEG	TOM1L1	-0.5	8.0
13028	AD	DEG	TOM1L2	0.5	4.0
13029	AD	DEG	TOMM20	-0.6363636363636364	11.0
13030	AD	DEG	TOMM22	-0.25	8.0
13031	AD	DEG	TOMM34	-1.0	7.0
13032	AD	DEG	TOMM40	0.2	5.0
13033	AD	DEG	TOMM40L	-0.7142857142857143	7.0
13034	AD	DEG	TOMM7	0.2	5.0
13035	AD	DEG	TOMM70	-1.0	7.0
13036	AD	DEG	TOP1	1.0	8.0
13037	AD	DEG	TOP1MT	1.0	4.0
13038	AD	DEG	TOP2B	-0.4285714285714285	7.0
13039	AD	DEG	TOP3A	0.3333333333333333	3.0
13040	AD	DEG	TOP3B	-0.2	5.0
13041	AD	DEG	TOPBP1	0.3333333333333333	6.0
13042	AD	DEG	TOPORS	0.5	4.0
13043	AD	DEG	TOR1A	-0.4285714285714285	7.0
13044	AD	DEG	TOR1AIP1	0.1428571428571428	7.0
13045	AD	DEG	TOR1AIP2	0.75	8.0
13046	AD	DEG	TOR1B	0.0	6.0
13047	AD	DEG	TOR2A	0.6	5.0
13048	AD	DEG	TOR3A	0.0	4.0
13049	AD	DEG	TOX	-0.6666666666666666	6.0
13050	AD	DEG	TOX2	0.0	4.0
13051	AD	DEG	TOX3	-0.2	5.0
13052	AD	DEG	TOX4	0.2	5.0
13053	AD	DEG	TP53	0.4285714285714285	7.0
13054	AD	DEG	TP53BP1	0.0	4.0
13055	AD	DEG	TP53BP2	0.5	8.0
13056	AD	DEG	TP53I11	0.2	5.0
13057	AD	DEG	TP53I3	-0.3333333333333333	3.0
13058	AD	DEG	TP53INP1	1.0	9.0
13059	AD	DEG	TP53INP2	0.5	4.0
13060	AD	DEG	TP53RK	-1.0	3.0
13061	AD	DEG	TP53TG5	0.5	4.0
13062	AD	DEG	TP63	1.0	2.0
13063	AD	DEG	TPBG	-0.5	4.0
13064	AD	DEG	TPBGL	-0.75	8.0
13065	AD	DEG	TPCN1	0.7142857142857143	7.0
13066	AD	DEG	TPCN2	1.0	4.0
13067	AD	DEG	TPD52	-0.6666666666666666	6.0
13068	AD	DEG	TPD52L1	0.6363636363636364	11.0
13069	AD	DEG	TPD52L2	-0.25	8.0
13070	AD	DEG	TPD52L3	1.0	2.0
13071	AD	DEG	TPGS1	-1.0	4.0
13072	AD	DEG	TPGS2	-0.7142857142857143	7.0
13073	AD	DEG	TPH1	0.0	2.0
13074	AD	DEG	TPH2	0.0	2.0
13075	AD	DEG	TPI1	-0.5555555555555556	9.0
13076	AD	DEG	TPK1	-0.4285714285714285	7.0
13077	AD	DEG	TPM1	-0.1428571428571428	7.0
13078	AD	DEG	TPM3	-0.3333333333333333	9.0
13079	AD	DEG	TPM4	0.6666666666666666	6.0
13080	AD	DEG	TPMT	-0.4285714285714285	7.0
13081	AD	DEG	TPO	0.3333333333333333	3.0
13082	AD	DEG	TPP1	0.0	8.0
13083	AD	DEG	TPP2	0.3333333333333333	6.0
13084	AD	DEG	TPPP	-0.4285714285714285	7.0
13085	AD	DEG	TPPP3	0.0	2.0
13086	AD	DEG	TPR	-0.6	5.0
13087	AD	DEG	TPRA1	-0.2	5.0
13088	AD	DEG	TPRG1	0.5	4.0
13089	AD	DEG	TPRG1L	-0.6	10.0
13090	AD	DEG	TPRKB	-0.2	5.0
13091	AD	DEG	TPRN	-0.2	5.0
13092	AD	DEG	TPSG1	0.0	2.0
13093	AD	DEG	TPST1	0.0	4.0
13094	AD	DEG	TPST2	0.0	6.0
13095	AD	DEG	TPT1	-0.1111111111111111	9.0
13096	AD	DEG	TPTE2	1.0	2.0
13097	AD	DEG	TPX2	-0.3333333333333333	3.0
13098	AD	DEG	TRA2A	-0.2	5.0
13099	AD	DEG	TRA2B	-0.2	5.0
13100	AD	DEG	TRABD	0.3333333333333333	6.0
13101	AD	DEG	TRABD2A	-0.3333333333333333	3.0
13102	AD	DEG	TRABD2B	1.0	2.0
13103	AD	DEG	TRADD	1.0	2.0
13104	AD	DEG	TRAF1	1.0	7.0
13105	AD	DEG	TRAF3	0.0	8.0
13106	AD	DEG	TRAF3IP1	0.2	5.0
13107	AD	DEG	TRAF3IP2	1.0	8.0
13108	AD	DEG	TRAF3IP3	1.0	3.0
13109	AD	DEG	TRAF4	0.0	2.0
13110	AD	DEG	TRAF5	-0.6	10.0
13111	AD	DEG	TRAF7	0.4285714285714285	7.0
13112	AD	DEG	TRAFD1	0.0	2.0
13113	AD	DEG	TRAIP	1.0	2.0
13114	AD	DEG	TRAK1	0.1428571428571428	7.0
13115	AD	DEG	TRAK2	0.6	5.0
13116	AD	DEG	TRAM1	0.1111111111111111	9.0
13117	AD	DEG	TRAM1L1	-0.75	8.0
13118	AD	DEG	TRAM2	0.6	5.0
13119	AD	DEG	TRANK1	0.2	5.0
13120	AD	DEG	TRAP1	-1.0	10.0
13121	AD	DEG	TRAPPC1	-0.4545454545454545	11.0
13122	AD	DEG	TRAPPC10	0.5	4.0
13123	AD	DEG	TRAPPC11	-0.6	5.0
13124	AD	DEG	TRAPPC12	-0.8	10.0
13125	AD	DEG	TRAPPC13	-0.1428571428571428	7.0
13126	AD	DEG	TRAPPC2	-1.0	3.0
13127	AD	DEG	TRAPPC2L	-0.3333333333333333	3.0
13128	AD	DEG	TRAPPC3	-0.6	5.0
13129	AD	DEG	TRAPPC3L	0.0	2.0
13130	AD	DEG	TRAPPC4	-0.4285714285714285	7.0
13131	AD	DEG	TRAPPC6A	0.0	4.0
13132	AD	DEG	TRAPPC6B	-0.3333333333333333	6.0
13133	AD	DEG	TRAPPC8	-0.2	5.0
13134	AD	DEG	TRAPPC9	0.3333333333333333	3.0
13135	AD	DEG	TRDMT1	0.4	10.0
13136	AD	DEG	TRDN	0.0	4.0
13137	AD	DEG	TREH	0.0	2.0
13138	AD	DEG	TREM2	0.6666666666666666	6.0
13139	AD	DEG	TREML1	1.0	2.0
13140	AD	DEG	TREML4	0.0	2.0
13141	AD	DEG	TRERF1	-0.6	5.0
13142	AD	DEG	TREX2	0.0	2.0
13143	AD	DEG	TRH	-1.0	2.0
13144	AD	DEG	TRHDE	0.0	6.0
13145	AD	DEG	TRHR	0.0	4.0
13146	AD	DEG	TRIAP1	-0.6666666666666666	6.0
13147	AD	DEG	TRIB1	1.0	3.0
13148	AD	DEG	TRIB2	0.5	4.0
13149	AD	DEG	TRIB3	0.0	6.0
13150	AD	DEG	TRIL	1.0	6.0
13151	AD	DEG	TRIM11	0.0	4.0
13152	AD	DEG	TRIM13	1.0	2.0
13153	AD	DEG	TRIM14	0.3333333333333333	9.0
13154	AD	DEG	TRIM16	1.0	3.0
13155	AD	DEG	TRIM16L	1.0	3.0
13156	AD	DEG	TRIM17	1.0	2.0
13157	AD	DEG	TRIM2	-0.2	5.0
13158	AD	DEG	TRIM22	1.0	9.0
13159	AD	DEG	TRIM23	1.0	3.0
13160	AD	DEG	TRIM24	1.0	2.0
13161	AD	DEG	TRIM25	0.6666666666666666	6.0
13162	AD	DEG	TRIM26	0.6666666666666666	6.0
13163	AD	DEG	TRIM27	0.0	6.0
13164	AD	DEG	TRIM28	0.0	4.0
13165	AD	DEG	TRIM29	0.5	4.0
13166	AD	DEG	TRIM3	-0.5	4.0
13167	AD	DEG	TRIM32	-1.0	8.0
13168	AD	DEG	TRIM33	-0.5	4.0
13169	AD	DEG	TRIM35	-0.3333333333333333	3.0
13170	AD	DEG	TRIM36	-0.6666666666666666	6.0
13171	AD	DEG	TRIM37	-0.4285714285714285	7.0
13172	AD	DEG	TRIM38	1.0	7.0
13173	AD	DEG	TRIM4	0.6	5.0
13174	AD	DEG	TRIM41	0.2	5.0
13175	AD	DEG	TRIM44	0.0	6.0
13176	AD	DEG	TRIM45	-1.0	4.0
13177	AD	DEG	TRIM46	-0.6666666666666666	6.0
13178	AD	DEG	TRIM47	0.8461538461538461	13.0
13179	AD	DEG	TRIM5	0.3333333333333333	3.0
13180	AD	DEG	TRIM52	-0.5	4.0
13181	AD	DEG	TRIM54	0.2	5.0
13182	AD	DEG	TRIM55	0.0	2.0
13183	AD	DEG	TRIM56	0.6	10.0
13184	AD	DEG	TRIM58	1.0	3.0
13185	AD	DEG	TRIM59	0.0	2.0
13186	AD	DEG	TRIM61	0.5	4.0
13187	AD	DEG	TRIM62	1.0	3.0
13188	AD	DEG	TRIM65	1.0	4.0
13189	AD	DEG	TRIM66	0.3333333333333333	3.0
13190	AD	DEG	TRIM68	-0.3333333333333333	3.0
13191	AD	DEG	TRIM69	-1.0	3.0
13192	AD	DEG	TRIM7	0.0	4.0
13193	AD	DEG	TRIM71	0.3333333333333333	3.0
13194	AD	DEG	TRIM72	-1.0	2.0
13195	AD	DEG	TRIM74	0.0	2.0
13196	AD	DEG	TRIM8	0.6363636363636364	11.0
13197	AD	DEG	TRIM9	-0.6	5.0
13198	AD	DEG	TRIO	0.8	10.0
13199	AD	DEG	TRIOBP	1.0	8.0
13200	AD	DEG	TRIP10	0.8181818181818182	11.0
13201	AD	DEG	TRIP11	0.0	4.0
13202	AD	DEG	TRIP12	0.5	4.0
13203	AD	DEG	TRIP13	-1.0	4.0
13204	AD	DEG	TRIP4	0.2	5.0
13205	AD	DEG	TRIP6	1.0	5.0
13206	AD	DEG	TRIQK	0.3333333333333333	3.0
13207	AD	DEG	TRIR	-1.0	2.0
13208	AD	DEG	TRIT1	0.2	5.0
13209	AD	DEG	TRMO	0.0	2.0
13210	AD	DEG	TRMT1	-0.5	4.0
