community,pathway,hubness in community,curated category
12,GO_REGULATION_OF_CD40_SIGNALING_PATHWAY,0.000222408,GO_CELLULAR_DEVELOPMENTAL_PROCESS
12,GO_REGULATION_OF_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL,0.00092206,GO_CELLULAR_RESPONSE_TO_STIMULUS
12,GO_IMMUNOGLOBULIN_BINDING,0.000548023,GO_CELLULAR_DEVELOPMENTAL_PROCESS
12,GO_MHC_PROTEIN_COMPLEX_BINDING,0.000823193,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
12,GO_CYTOKINE_BINDING,0.003905327,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
12,GO_BETA_2_MICROGLOBULIN_BINDING,0.00077243,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_MHC_CLASS_II_RECEPTOR_ACTIVITY,0.00041799,GO_RESPONSE_TO_CHEMICAL
12,GO_LYSOZYME_ACTIVITY,0.000146243,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
12,GO_INTERLEUKIN_1_RECEPTOR_BINDING,0.000924856,GO_CELLULAR_METABOLIC_PROCESS
12,GO_GROWTH_FACTOR_ACTIVITY,0.005285135,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
12,GO_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING,0.000445335,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
12,GO_LIPOPOLYSACCHARIDE_BINDING,0.001408397,GO_RESPONSE_TO_CHEMICAL
12,GO_PEPTIDE_ANTIGEN_BINDING,0.001182853,GO_CELLULAR_METABOLIC_PROCESS
12,GO_RAGE_RECEPTOR_BINDING,0.000482266,GO_CELLULAR_DEVELOPMENTAL_PROCESS
12,GO_MHC_CLASS_I_PROTEIN_BINDING,0.00072712,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
12,GO_CHEMOKINE_ACTIVITY,0.004339991,GO_CELLULAR_DEVELOPMENTAL_PROCESS
12,GO_CHEMOATTRACTANT_ACTIVITY,0.00210921,GO_RESPONSE_TO_CHEMICAL
12,GO_CCR_CHEMOKINE_RECEPTOR_BINDING,0.003426034,GO_CELLULAR_DEVELOPMENTAL_PROCESS
12,GO_CHEMOKINE_RECEPTOR_BINDING,0.004941673,GO_REGULATION_OF_BIOLOGICAL_QUALITY
12,GO_TYPE_I_INTERFERON_RECEPTOR_BINDING,0.002766143,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
12,GO_PEPTIDOGLYCAN_BINDING,0.000954426,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
12,GO_CXCR_CHEMOKINE_RECEPTOR_BINDING,0.000973387,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_MHC_PROTEIN_BINDING,0.001118704,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_IGG_BINDING,0.000299712,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_ANGIOTENSIN_RECEPTOR_BINDING,0.000319203,GO_RESPONSE_TO_CHEMICAL
12,GO_DEATH_RECEPTOR_ACTIVITY,0.000453859,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_CYTOKINE_RECEPTOR_ACTIVITY,0.003508851,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_RECEPTOR_REGULATOR_ACTIVITY,0.008310926,GO_LEUKOCYTE_HOMEOSTASIS
12,GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING,0.005030306,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
12,GO_RECEPTOR_INHIBITOR_ACTIVITY,0.000705614,GO_RESPONSE_TO_CHEMICAL
12,GO_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BINDING,0.00067821,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_CYTOKINE_ACTIVITY,0.010501185,GO_RESPONSE_TO_CHEMICAL
12,GO_CYTOKINE_RECEPTOR_BINDING,0.013456468,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
12,GO_LIPOPOLYSACCHARIDE_RECEPTOR_ACTIVITY,0.000446875,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
12,GO_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_ACTIVITY,0.000567873,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_INTERFERON_RECEPTOR_ACTIVITY,0.000232126,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_INTERLEUKIN_1_RECEPTOR_ACTIVITY,0.000422342,GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS
12,GO_TUMOR_NECROSIS_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY,0.000472168,GO_ESTABLISHMENT_OF_LOCALIZATION
12,GO_SIGNALING_RECEPTOR_BINDING,0.014550005,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_BINDING,0.000461451,GO_CELLULAR_METABOLIC_PROCESS
12,GO_GROWTH_HORMONE_RECEPTOR_BINDING,0.000462774,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
12,GO_INTERLEUKIN_2_RECEPTOR_BINDING,0.000711697,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_INTERLEUKIN_6_RECEPTOR_BINDING,0.000983688,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_INTERLEUKIN_12_RECEPTOR_BINDING,0.001569814,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_BINDING,0.000505846,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_GALACTOSE_BINDING,0.000225731,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_PEPTIDOGLYCAN_RECEPTOR_ACTIVITY,0.000582654,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
12,GO_IMMUNOGLOBULIN_RECEPTOR_ACTIVITY,0.00035863,GO_RESPONSE_TO_CHEMICAL
12,GO_IGE_BINDING,0.00029679,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_INTERLEUKIN_1_BINDING,0.000346763,GO_CELLULAR_METABOLIC_PROCESS
12,GO_MHC_CLASS_IB_PROTEIN_BINDING,0.000420436,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
12,GO_INTERLEUKIN_17_RECEPTOR_ACTIVITY,0.000342381,GO_CELL_CYCLE_PROCESS
12,GO_ACETYLCHOLINE_RECEPTOR_INHIBITOR_ACTIVITY,7.04E-05,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
12,GO_LIPID_ANTIGEN_BINDING,0.000387499,GO_FEEDING_BEHAVIOR
12,GO_CCR1_CHEMOKINE_RECEPTOR_BINDING,0.000630587,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
12,GO_CCR2_CHEMOKINE_RECEPTOR_BINDING,0.000547544,GO_CELLULAR_METABOLIC_PROCESS
12,GO_CCR5_CHEMOKINE_RECEPTOR_BINDING,0.000758924,GO_REGULATION_OF_BIOLOGICAL_QUALITY
12,GO_CCR6_CHEMOKINE_RECEPTOR_BINDING,0.000364702,GO_CELL_POPULATION_PROLIFERATION
12,GO_MHC_CLASS_I_RECEPTOR_ACTIVITY,0.000413743,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_MHC_CLASS_IB_RECEPTOR_ACTIVITY,0.000805471,GO_MACROMOLECULE_LOCALIZATION
12,GO_ACETYLCHOLINE_RECEPTOR_BINDING,0.000175167,GO_CELLULAR_METABOLIC_PROCESS
12,GO_TOLL_LIKE_RECEPTOR_BINDING,0.000833557,GO_RESPONSE_TO_STRESS
12,GO_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY,0.001365607,GO_CELLULAR_DEVELOPMENTAL_PROCESS
12,GO_MHC_CLASS_II_PROTEIN_BINDING,0.000418274,GO_CELLULAR_DEVELOPMENTAL_PROCESS
12,GO_T_CELL_RECEPTOR_BINDING,0.000530709,GO_IMMUNE_RESPONSE
12,GO_CD4_RECEPTOR_BINDING,0.000425452,GO_IMMUNE_RESPONSE
12,GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_2_BINDING,0.000274501,GO_IMMUNE_RESPONSE
12,GO_NATURAL_KILLER_CELL_LECTIN_LIKE_RECEPTOR_BINDING,0.00083363,GO_IMMUNE_RESPONSE
12,GO_RECEPTOR_ANTAGONIST_ACTIVITY,0.00063759,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_CXCR3_CHEMOKINE_RECEPTOR_BINDING,0.000552332,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_CARD_DOMAIN_BINDING,0.000667918,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_PEPTIDOGLYCAN_MURALYTIC_ACTIVITY,0.000524565,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_OLIGOSACCHARIDE_BINDING,0.000284044,GO_REGULATION_OF_BIOLOGICAL_PROCESS
12,GO_LIPOPEPTIDE_BINDING,0.000683445,GO_CELLULAR_METABOLIC_PROCESS
12,GO_NEUROTRANSMITTER_RECEPTOR_REGULATOR_ACTIVITY,0.000152064,GO_SYSTEM_PROCESS
13,KEGG_CHEMOKINE_SIGNALING_PATHWAY,0.017712839,GO_REGULATION_OF_BIOLOGICAL_QUALITY
13,KEGG_OOCYTE_MEIOSIS,0.007616225,GO_REGULATION_OF_BIOLOGICAL_QUALITY
13,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,0.009168786,GO_PATTERN_SPECIFICATION_PROCESS
13,KEGG_LONG_TERM_POTENTIATION,0.007096837,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
13,KEGG_GNRH_SIGNALING_PATHWAY,0.009853985,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
13,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,0.007312882,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
13,KEGG_MELANOGENESIS,0.010280184,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
13,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,0.003264163,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
13,KEGG_PRION_DISEASES,0.001380797,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
13,REACTOME_DAG_AND_IP3_SIGNALING,0.012244039,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
13,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,0.020461601,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
13,REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,0.031182141,GO_SYSTEM_PROCESS
13,REACTOME_OPIOID_SIGNALLING,0.03202856,GO_REGULATION_OF_BIOLOGICAL_QUALITY
13,REACTOME_CA_DEPENDENT_EVENTS,0.011887896,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY,0.006207139,GO_CELLULAR_DEVELOPMENTAL_PROCESS
13,REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,0.007890042,GO_CELLULAR_DEVELOPMENTAL_PROCESS
13,REACTOME_DARPP_32_EVENTS,0.004170204,GO_CELLULAR_DEVELOPMENTAL_PROCESS
13,REACTOME_G_PROTEIN_ACTIVATION,0.020923806,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
13,REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,0.009908979,GO_CELLULAR_DEVELOPMENTAL_PROCESS
13,REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION,0.023787521,GO_CELLULAR_METABOLIC_PROCESS
13,REACTOME_PROTEIN_FOLDING,0.017631945,GO_CELLULAR_METABOLIC_PROCESS
13,REACTOME_REGULATION_OF_INSULIN_SECRETION,0.028057945,GO_CELLULAR_METABOLIC_PROCESS
13,REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,0.015401196,GO_CELLULAR_METABOLIC_PROCESS
13,REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS,0.018137376,GO_CELLULAR_METABOLIC_PROCESS
13,REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,0.010376671,GO_CELLULAR_METABOLIC_PROCESS
13,REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,0.025158868,GO_CELLULAR_METABOLIC_PROCESS
13,REACTOME_SIGNAL_AMPLIFICATION,0.021262362,GO_CELLULAR_METABOLIC_PROCESS
13,REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR,0.019796341,GO_CELLULAR_METABOLIC_PROCESS
13,REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,0.019199653,GO_ESTABLISHMENT_OF_LOCALIZATION
13,REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,0.018929776,GO_ESTABLISHMENT_OF_LOCALIZATION
13,REACTOME_PLATELET_HOMEOSTASIS,0.016188732,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
13,REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,0.025346732,GO_CELL_DEATH
13,REACTOME_RAP1_SIGNALLING,0.001713903,GO_CELLULAR_RESPONSE_TO_STIMULUS
13,REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR,0.020038633,GO_MAINTENANCE_OF_LOCATION
13,REACTOME_GABA_B_RECEPTOR_ACTIVATION,0.021906381,GO_CELLULAR_LOCALIZATION
13,REACTOME_GABA_RECEPTOR_ACTIVATION,0.021493342,GO_CELL_CYCLE_PROCESS
13,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.013716558,GO_CELL_CYCLE_PROCESS
13,REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB,0.002030343,GO_CELL_CYCLE_PROCESS
13,REACTOME_G_PROTEIN_MEDIATED_EVENTS,0.01579055,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,0.021891134,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,REACTOME_G_PROTEIN_GATED_POTASSIUM_CHANNELS,0.015219878,GO_PATTERN_SPECIFICATION_PROCESS
13,REACTOME_INWARDLY_RECTIFYING_KPLUS_CHANNELS,0.014505089,GO_PATTERN_SPECIFICATION_PROCESS
13,REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS,0.001636524,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
13,REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING,0.009712194,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION,0.02432055,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12,0.021373349,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,REACTOME_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA,0.018757649,GO_CELLULAR_METABOLIC_PROCESS
13,REACTOME_G_PROTEIN_BETA:GAMMA_SIGNALLING,0.019045358,GO_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM
13,REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION,0.002439062,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,0.021263697,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
13,REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION,0.002272911,GO_RESPONSE_TO_ABIOTIC_STIMULUS
13,REACTOME_CA2PLUS_PATHWAY,0.017928477,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,0.019720689,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,0.026337867,GO_CELLULAR_DEVELOPMENTAL_PROCESS
13,REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION,0.002120365,GO_RESPONSE_TO_CHEMICAL
13,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE,0.005454609,GO_RESPONSE_TO_ABIOTIC_STIMULUS
13,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE,0.001610237,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS,0.020292257,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,0.019404968,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,REACTOME_G_BETA:GAMMA_SIGNALLING_THROUGH_CDC42,0.019296938,GO_CELL_DEATH
13,REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,0.018030677,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,REACTOME_ROBO_RECEPTORS_BIND_AKAP5,0.002376365,GO_CELLULAR_METABOLIC_PROCESS
13,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,0.000782772,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM,0.001849594,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,GO_RESPONSE_TO_PROSTAGLANDIN_E,0.002731278,GO_MAINTENANCE_OF_LOCATION
13,GO_RESPONSE_TO_PROSTAGLANDIN,0.002682756,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,GO_CELLULAR_RESPONSE_TO_ETHANOL,0.000942775,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,GO_WATER_HOMEOSTASIS,0.008093756,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,GO_RESPONSE_TO_FATTY_ACID,0.002689094,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,GO_CELLULAR_RESPONSE_TO_FATTY_ACID,0.002647422,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,GO_RESPONSE_TO_PARATHYROID_HORMONE,0.000415893,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,GO_CELLULAR_RESPONSE_TO_ALCOHOL,0.005545205,GO_REGULATION_OF_BIOLOGICAL_QUALITY
13,GO_RESPONSE_TO_LITHIUM_ION,0.000843496,GO_CYTOKINE_PRODUCTION
13,GO_RESPONSE_TO_FORSKOLIN,0.004456072,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,GO_RESPONSE_TO_PHORBOL_13_ACETATE_12_MYRISTATE,4.80E-05,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,GO_PROTEIN_KINASE_A_REGULATORY_SUBUNIT_BINDING,0.00095491,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,GO_GTPASE_ACTIVITY,0.012371137,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,GO_CYCLASE_ACTIVITY,0.005380869,GO_CELLULAR_HOMEOSTASIS
13,GO_PROTEIN_KINASE_A_BINDING,0.002171077,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,GO_SPECTRIN_BINDING,0.001389923,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,GO_PROTEIN_KINASE_A_CATALYTIC_SUBUNIT_BINDING,0.001624768,GO_REGULATION_OF_BIOLOGICAL_PROCESS
13,GO_G_PROTEIN_BETA_GAMMA_SUBUNIT_COMPLEX_BINDING,0.004155034,GO_MUSCLE_ADAPTATION
13,GO_ADENYLATE_CYCLASE_ACTIVITY,0.006370477,GO_CELLULAR_DEVELOPMENTAL_PROCESS
13,GO_GUANYLATE_CYCLASE_ACTIVITY,0.000284377,GO_CELL_POPULATION_PROLIFERATION
13,GO_CYCLIC_NUCLEOTIDE_DEPENDENT_PROTEIN_KINASE_ACTIVITY,0.001975525,GO_MUSCLE_ADAPTATION
13,GO_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY,0.00201734,GO_ESTABLISHMENT_OF_LOCALIZATION
13,GO_CAMP_DEPENDENT_PROTEIN_KINASE_INHIBITOR_ACTIVITY,0.001835082,GO_ESTABLISHMENT_OF_LOCALIZATION
13,GO_ADENYLATE_CYCLASE_BINDING,0.001646632,GO_ESTABLISHMENT_OF_LOCALIZATION
13,GO_CAMP_DEPENDENT_PROTEIN_KINASE_REGULATOR_ACTIVITY,0.001979076,GO_ESTABLISHMENT_OF_LOCALIZATION
13,GO_PHOSPHORUS_OXYGEN_LYASE_ACTIVITY,0.005380869,GO_ESTABLISHMENT_OF_LOCALIZATION
13,GO_G_PROTEIN_BETA_SUBUNIT_BINDING,0.003126492,GO_ESTABLISHMENT_OF_LOCALIZATION
13,GO_G_PROTEIN_COUPLED_SEROTONIN_RECEPTOR_BINDING,0.002041496,GO_ESTABLISHMENT_OF_LOCALIZATION
14,KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,0.044917564,GO_ESTABLISHMENT_OF_LOCALIZATION
14,KEGG_OLFACTORY_TRANSDUCTION,0.002065118,GO_CELLULAR_LOCALIZATION
14,KEGG_TASTE_TRANSDUCTION,0.005818532,GO_CELLULAR_METABOLIC_PROCESS
14,REACTOME_SIGNALING_BY_GPCR,0.022572801,GO_ESTABLISHMENT_OF_LOCALIZATION
14,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,0.038769619,GO_CELL_RECOGNITION
14,REACTOME_OLFACTORY_SIGNALING_PATHWAY,0.00213729,GO_CELLULAR_METABOLIC_PROCESS
14,REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS,0.00215072,GO_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM
14,REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,0.015695395,GO_CELLULAR_DEVELOPMENTAL_PROCESS
14,REACTOME_SEROTONIN_RECEPTORS,0.005033924,GO_CELLULAR_METABOLIC_PROCESS
14,REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,0.024846312,GO_CELLULAR_METABOLIC_PROCESS
14,REACTOME_P2Y_RECEPTORS,0.00333614,GO_ADHESION_OF_SYMBIONT_TO_HOST
14,REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS,0.008552214,GO_REGULATION_OF_BIOLOGICAL_PROCESS
14,REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS,0.004447417,GO_SYSTEM_PROCESS
14,REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS,0.00424481,GO_CELLULAR_METABOLIC_PROCESS
14,REACTOME_PROSTANOID_LIGAND_RECEPTORS,0.002521872,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
14,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,0.028593139,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
14,REACTOME_GPCR_LIGAND_BINDING,0.046362545,GO_CELLULAR_METABOLIC_PROCESS
14,REACTOME_ACTIVATION_OF_TRKA_RECEPTORS,0.000627721,GO_RESPONSE_TO_BIOTIC_STIMULUS
14,REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION,0.000684824,GO_RESPONSE_TO_BIOTIC_STIMULUS
14,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,0.040344242,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
14,REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS,0.001489504,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
14,REACTOME_VASOPRESSIN_LIKE_RECEPTORS,0.00199143,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
14,REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS,0.00233025,GO_CELL_DIVISION
14,REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS,0.002190249,GO_CELLULAR_METABOLIC_PROCESS
14,REACTOME_DOPAMINE_RECEPTORS,0.002164271,GO_REGULATION_OF_BIOLOGICAL_PROCESS
14,REACTOME_ADRENOCEPTORS,0.003403921,GO_CELLULAR_METABOLIC_PROCESS
14,REACTOME_LEUKOTRIENE_RECEPTORS,0.0017295,GO_CELLULAR_METABOLIC_PROCESS
14,REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS,0.002537846,GO_CELLULAR_METABOLIC_PROCESS
14,REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS,0.001812645,GO_MAINTENANCE_OF_LOCATION
14,REACTOME_FREE_FATTY_ACID_RECEPTORS,0.001075005,GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS
14,REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,0.001913962,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
14,REACTOME_RELAXIN_RECEPTORS,0.001879985,GO_CELLULAR_RESPONSE_TO_STIMULUS
14,GO_RESPONSE_TO_ETHANOL,0.00278974,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
14,GO_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS,0.001368581,GO_REGULATION_OF_MOLECULAR_FUNCTION
14,GO_RESPONSE_TO_AMINE,0.002517816,GO_REGULATION_OF_BIOLOGICAL_PROCESS
14,GO_RESPONSE_TO_DIETARY_EXCESS,0.001203468,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
14,GO_SPHINGOLIPID_MEDIATED_SIGNALING_PATHWAY,0.001335618,GO_CELLULAR_LOCALIZATION
14,GO_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS,0.001260185,GO_REGULATION_OF_BIOLOGICAL_PROCESS
14,GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS,0.003190707,GO_REGULATION_OF_BIOLOGICAL_PROCESS
14,GO_RESPONSE_TO_FOOD,0.001408837,GO_REGULATION_OF_BIOLOGICAL_PROCESS
14,GO_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS,0.001461401,GO_MAINTENANCE_OF_LOCATION
14,GO_STARTLE_RESPONSE,0.001765783,GO_REGULATION_OF_BIOLOGICAL_PROCESS
14,GO_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION,0.004954392,GO_CELLULAR_LOCALIZATION
14,GO_SENSORY_PERCEPTION_OF_PAIN,0.007262038,GO_CELLULAR_METABOLIC_PROCESS
14,GO_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY,0.003843125,GO_REGULATION_OF_BIOLOGICAL_PROCESS
